Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT,tradecount,SMA50,SMA200,RSI14,ATR14,cross_above_50,entry_signal,exit_signal
1562457600000,2019-07-07,BTCUSDT,11256.45,11538.0,11094.37,11406.24,38884.795599,439439052.9455421,366769,9347.8426,5625.00335,57.198350145114304,897.955183095554,False,False,False
1562544000000,2019-07-08,BTCUSDT,11410.0,12338.03,11220.0,12238.6,52182.367215,618530684.4325522,507860,9429.645,5665.94825,62.130464636371926,913.6748128744431,False,False,False
1562630400000,2019-07-09,BTCUSDT,12238.6,12794.73,12068.0,12543.41,78442.130343,975986802.0300353,660273,9521.7502,5709.472,63.776596371319144,900.32161195484,False,False,False
1562716800000,2019-07-10,BTCUSDT,12548.51,13147.08,11569.0,12108.37,109246.044997,1369749939.9675038,899391,9605.8202,5750.269300000001,59.78237235348797,948.7329253866372,False,False,False
1562803200000,2019-07-11,BTCUSDT,12108.11,12111.73,11000.0,11342.89,87506.461058,1007356802.218256,760057,9680.1094,5787.3352,53.44032457840563,960.375573573306,False,False,False
1562889600000,2019-07-12,BTCUSDT,11342.88,11885.0,11073.0,11757.22,56321.858281,649824820.7654814,537561,9758.2236,5826.08125,56.151798101349414,949.7773183180699,False,False,False
1562976000000,2019-07-13,BTCUSDT,11757.22,11799.98,10830.0,11355.76,54245.594548,614050007.9919451,510305,9826.0414,5864.1311,52.93503406664385,951.2203670096363,False,False,False
1563062400000,2019-07-14,BTCUSDT,11355.78,11452.0,10103.0,10174.18,72517.579236,777646151.6029468,649043,9869.0168,5896.1133,44.80032166626037,979.6331979375195,False,False,False
1563148800000,2019-07-15,BTCUSDT,10174.18,11100.0,9860.0,10838.72,81922.426332,851028723.7031858,732206,9913.5026,5932.46735,49.500642848882094,998.2308266562682,False,False,False
1563235200000,2019-07-16,BTCUSDT,10833.78,11028.0,9350.01,9439.59,97219.443413,982462166.6932294,796646,9927.168,5960.469,41.49017502741473,1046.7850533236776,False,False,True
1563321600000,2019-07-17,BTCUSDT,9430.17,9957.0,9060.0,9667.92,84942.672717,809555508.3476789,757742,9946.2136,5990.331999999999,43.10820393709616,1036.086120943415,False,False,True
1563408000000,2019-07-18,BTCUSDT,9668.86,10788.0,9252.0,10627.16,80283.310252,807822745.1854327,734821,9985.8432,6024.458250000001,49.43464576697452,1071.7942551617425,True,False,False
1563494400000,2019-07-19,BTCUSDT,10628.64,10769.71,10121.84,10504.29,56546.932133,589931612.3419864,567735,10030.5382,6058.465200000001,48.68779599773985,1041.513951221618,False,False,False
1563580800000,2019-07-20,BTCUSDT,10505.78,11068.99,10350.0,10740.23,47331.899848,505569016.3500829,461660,10074.2428,6093.18065,50.242337061830746,1018.4765261343596,False,False,False
1563667200000,2019-07-21,BTCUSDT,10740.27,10817.9,10288.0,10589.45,38834.287935,409661485.9985647,395452,10115.1504,6126.8351,49.21617435098914,983.5782028390482,False,False,False
1563753600000,2019-07-22,BTCUSDT,10590.15,10683.16,10100.0,10340.31,40467.954839,421016379.36208767,389565,10147.437,6159.70275,47.49019822907935,954.9769026362591,False,False,False
1563840000000,2019-07-23,BTCUSDT,10343.08,10343.97,9822.0,9864.91,47624.37071,478441909.40505725,448147,10182.4188,6190.06725,44.297851915965225,924.0478381622405,False,False,True
1563926400000,2019-07-24,BTCUSDT,9864.78,9937.0,9525.0,9763.28,43475.380377,422534162.14571214,424762,10223.943800000001,6220.02885,43.6227543667184,887.4729925792234,False,False,True
1564012800000,2019-07-25,BTCUSDT,9763.4,10175.0,9720.03,9879.87,37873.354728,378938450.0817674,368176,10266.0112,6249.490199999999,44.66461790071542,856.5799216807075,False,False,True
1564099200000,2019-07-26,BTCUSDT,9882.15,9889.98,9637.0,9824.0,27167.463217,265108103.13392133,299935,10306.7572,6278.73295,44.242678147792155,813.4656415606569,False,False,True
1564185600000,2019-07-27,BTCUSDT,9824.0,10188.66,9333.0,9476.52,43809.778301,424932724.9687315,401418,10336.677,6306.3399,41.609871187581106,816.4795243063243,False,False,True
