Date,Equity,Peak,Drawdown
2024-11-12,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-11-13,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-11-14,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-11-15,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-11-16,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-11-17,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-11-18,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-11-19,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-11-20,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-11-21,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-11-22,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-11-23,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-11-24,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-11-25,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-11-26,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-11-27,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-11-28,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-11-29,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-11-30,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-01,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-02,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-03,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-04,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-05,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-06,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-07,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-08,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-09,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-10,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-11,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-12,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-13,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-14,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-15,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-16,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-17,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-18,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-19,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-20,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-21,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-22,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-23,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-24,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-25,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-26,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-27,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-28,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-29,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-30,10544.373037903493,10802.944024507315,-0.02393523339723258
2024-12-31,10544.373037903493,10802.944024507315,-0.02393523339723258
2025-01-01,10544.373037903493,10802.944024507315,-0.02393523339723258
2025-01-02,10544.373037903493,10802.944024507315,-0.02393523339723258
2025-01-03,10544.373037903493,10802.944024507315,-0.02393523339723258
2025-01-04,10564.697428840529,10802.944024507315,-0.0220538582007187
2025-01-05,10567.365439677493,10802.944024507315,-0.021806887483207693
2025-01-06,10639.551249757978,10802.944024507315,-0.015124837671903757
2025-01-07,10538.386948610701,10802.944024507315,-0.024489349875038258
2025-01-08,10538.386948610701,10802.944024507315,-0.024489349875038258
2025-01-09,10538.386948610701,10802.944024507315,-0.024489349875038258
2025-01-10,10538.386948610701,10802.944024507315,-0.024489349875038258
2025-01-11,10538.386948610701,10802.944024507315,-0.024489349875038258
2025-01-12,10538.386948610701,10802.944024507315,-0.024489349875038258
2025-01-13,10538.386948610701,10802.944024507315,-0.024489349875038258
2025-01-14,10538.386948610701,10802.944024507315,-0.024489349875038258
2025-01-15,10538.386948610701,10802.944024507315,-0.024489349875038258
2025-01-16,10538.386948610701,10802.944024507315,-0.024489349875038258
2025-01-17,10603.679495367813,10802.944024507315,-0.018445391245891396
2025-01-18,10612.79462071126,10802.944024507315,-0.017601628164015892
2025-01-19,10551.398944283055,10802.944024507315,-0.02328486379764716
2025-01-20,10569.075909241532,10802.944024507315,-0.021648553832662176
2025-01-21,10643.021423518581,10802.944024507315,-0.014803612850898484
2025-01-22,10596.619295305447,10802.944024507315,-0.019098935321131383
2025-01-23,10600.497245655219,10802.944024507315,-0.018739963698120587
2025-01-24,10618.778141216088,10802.944024507315,-0.017047749472128393
2025-01-25,10616.423916153492,10802.944024507315,-0.017265673869149678
2025-01-26,10575.929912317015,10802.944024507315,-0.021014096867974175
2025-01-27,10565.702503688839,10802.944024507315,-0.021960821076206116
2025-01-28,10551.474150016958,10802.944024507315,-0.02327790220146264
2025-01-29,10597.12536325663,10802.944024507315,-0.019052089947311557
2025-01-30,10615.968683470543,10802.944024507315,-0.017307813556434626
2025-01-31,10572.304043971519,10802.944024507315,-0.021349733925545844
2025-02-01,10538.149026728981,10802.944024507315,-0.02451137367532641
2025-02-02,10479.477853465383,10802.944024507315,-0.029942409245861445
2025-02-03,10479.477853465383,10802.944024507315,-0.029942409245861445
2025-02-04,10479.477853465383,10802.944024507315,-0.029942409245861445
2025-02-05,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-06,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-07,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-08,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-09,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-10,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-11,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-12,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-13,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-14,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-15,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-16,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-17,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-18,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-19,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-20,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-21,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-22,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-23,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-24,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-25,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-26,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-27,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-02-28,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-01,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-02,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-03,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-04,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-05,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-06,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-07,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-08,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-09,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-10,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-11,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-12,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-13,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-14,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-15,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-16,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-17,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-18,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-19,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-20,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-21,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-22,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-23,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-24,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-25,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-26,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-27,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-28,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-29,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-30,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-03-31,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-01,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-02,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-03,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-04,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-05,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-06,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-07,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-08,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-09,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-10,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-11,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-12,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-13,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-14,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-15,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-16,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-17,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-18,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-19,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-20,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-21,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-22,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-23,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-24,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-25,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-26,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-27,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-28,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-29,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-04-30,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-01,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-02,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-03,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-04,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-05,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-06,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-07,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-08,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-09,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-10,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-11,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-12,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-13,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-14,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-15,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-16,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-17,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-18,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-19,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-20,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-21,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-22,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-23,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-24,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-25,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-26,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-27,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-28,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-29,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-30,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-05-31,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-01,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-02,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-03,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-04,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-05,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-06,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-07,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-08,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-09,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-10,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-11,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-12,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-13,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-14,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-15,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-16,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-17,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-18,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-19,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-20,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-21,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-22,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-23,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-24,10403.850982531789,10802.944024507315,-0.03694298897320514
2025-06-25,10442.50490603096,10802.944024507315,-0.033364897351932155
2025-06-26,10434.276406791816,10802.944024507315,-0.03412658779672906
2025-06-27,10436.378488079961,10802.944024507315,-0.03393200368304894
2025-06-28,10441.589257571715,10802.944024507315,-0.03344965651176546
2025-06-29,10463.756774301197,10802.944024507315,-0.03139766802796029
2025-06-30,10438.446695184413,10802.944024507315,-0.03374055521309849
2025-07-01,10404.49244986879,10802.944024507315,-0.03688361003580187
2025-07-02,10404.49244986879,10802.944024507315,-0.03688361003580187
2025-07-03,10404.49244986879,10802.944024507315,-0.03688361003580187
2025-07-04,10378.461084883274,10802.944024507315,-0.03929326474904138
2025-07-05,10383.873452951993,10802.944024507315,-0.038792256129868585
2025-07-06,10409.323830799722,10802.944024507315,-0.036436381861706835
2025-07-07,10385.513763865656,10802.944024507315,-0.038640416880313944
2025-07-08,10402.216491657304,10802.944024507315,-0.03709428947710269
2025-07-09,10460.698054825856,10802.944024507315,-0.031680805612344876
2025-07-10,10581.557995072175,10802.944024507315,-0.020493120109935647
2025-07-11,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-07-12,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-07-13,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-07-14,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-07-15,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-07-16,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-07-17,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-07-18,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-07-19,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-07-20,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-07-21,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-07-22,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-07-23,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-07-24,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-07-25,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-07-26,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-07-27,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-07-28,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-07-29,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-07-30,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-07-31,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-01,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-02,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-03,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-04,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-05,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-06,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-07,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-08,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-09,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-10,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-11,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-12,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-13,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-14,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-15,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-16,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-17,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-18,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-19,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-20,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-21,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-22,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-23,10605.381934416475,10802.944024507315,-0.01828780095894733
2025-08-24,10492.72512988745,10802.944024507315,-0.02871614385079735
2025-08-25,10492.72512988745,10802.944024507315,-0.02871614385079735
2025-08-26,10492.72512988745,10802.944024507315,-0.02871614385079735
2025-08-27,10492.72512988745,10802.944024507315,-0.02871614385079735
2025-08-28,10492.72512988745,10802.944024507315,-0.02871614385079735
2025-08-29,10492.72512988745,10802.944024507315,-0.02871614385079735
2025-08-30,10492.72512988745,10802.944024507315,-0.02871614385079735
2025-08-31,10492.72512988745,10802.944024507315,-0.02871614385079735
2025-09-01,10492.72512988745,10802.944024507315,-0.02871614385079735
2025-09-02,10492.72512988745,10802.944024507315,-0.02871614385079735
2025-09-03,10492.72512988745,10802.944024507315,-0.02871614385079735
2025-09-04,10492.72512988745,10802.944024507315,-0.02871614385079735
2025-09-05,10492.72512988745,10802.944024507315,-0.02871614385079735
2025-09-06,10492.72512988745,10802.944024507315,-0.02871614385079735
2025-09-07,10492.72512988745,10802.944024507315,-0.02871614385079735
2025-09-08,10492.72512988745,10802.944024507315,-0.02871614385079735
2025-09-09,10492.72512988745,10802.944024507315,-0.02871614385079735
2025-09-10,10492.72512988745,10802.944024507315,-0.02871614385079735
2025-09-11,10492.72512988745,10802.944024507315,-0.02871614385079735
2025-09-12,10492.72512988745,10802.944024507315,-0.02871614385079735
2025-09-13,10499.482725258491,10802.944024507315,-0.028090611092716822
2025-09-14,10482.73082347808,10802.944024507315,-0.02964129040220953
2025-09-15,10484.83550204033,10802.944024507315,-0.029446465865724192
2025-09-16,10521.912106945074,10802.944024507315,-0.026014382461364116
2025-09-17,10513.118054058965,10802.944024507315,-0.02682842471375002
2025-09-18,10529.242931650819,10802.944024507315,-0.02533578737755038
2025-09-19,10492.117380732998,10802.944024507315,-0.028772401585084872
2025-09-20,10493.489157152091,10802.944024507315,-0.02864541986454816
2025-09-21,10481.81063843226,10802.944024507315,-0.029726469501881958
2025-09-22,10410.96205322814,10802.944024507315,-0.03628473593771597
2025-09-23,10410.96205322814,10802.944024507315,-0.03628473593771597
2025-09-24,10410.96205322814,10802.944024507315,-0.03628473593771597
2025-09-25,10410.96205322814,10802.944024507315,-0.03628473593771597
2025-09-26,10410.96205322814,10802.944024507315,-0.03628473593771597
2025-09-27,10410.96205322814,10802.944024507315,-0.03628473593771597
2025-09-28,10410.96205322814,10802.944024507315,-0.03628473593771597
2025-09-29,10410.96205322814,10802.944024507315,-0.03628473593771597
2025-09-30,10410.96205322814,10802.944024507315,-0.03628473593771597
2025-10-01,10531.009138616366,10802.944024507315,-0.02517229426293832
2025-10-02,10587.488420814185,10802.944024507315,-0.019944156260029877
2025-10-03,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-04,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-05,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-06,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-07,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-08,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-09,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-10,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-11,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-12,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-13,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-14,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-15,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-16,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-17,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-18,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-19,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-20,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-21,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-22,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-23,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-24,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-25,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-26,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-27,10610.522388669538,10802.944024507315,-0.017811962683621507
2025-10-28,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-10-29,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-10-30,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-10-31,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-01,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-02,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-03,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-04,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-05,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-06,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-07,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-08,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-09,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-10,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-11,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-12,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-13,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-14,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-15,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-16,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-17,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-18,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-19,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-20,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-21,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-22,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-23,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-24,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-25,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-26,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-27,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-28,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-29,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-11-30,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-01,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-02,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-03,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-04,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-05,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-06,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-07,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-08,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-09,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-10,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-11,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-12,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-13,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-14,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-15,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-16,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-17,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-18,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-19,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-20,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-21,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-22,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-23,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-24,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-25,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-26,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-27,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-28,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-29,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-30,10573.426278742492,10802.944024507315,-0.02124585161638748
2025-12-31,10573.426278742492,10802.944024507315,-0.02124585161638748
2026-01-01,10573.426278742492,10802.944024507315,-0.02124585161638748
2026-01-02,10573.426278742492,10802.944024507315,-0.02124585161638748
2026-01-03,10573.426278742492,10802.944024507315,-0.02124585161638748
2026-01-04,10573.426278742492,10802.944024507315,-0.02124585161638748
2026-01-05,10573.426278742492,10802.944024507315,-0.02124585161638748
2026-01-06,10573.426278742492,10802.944024507315,-0.02124585161638748
2026-01-07,10573.426278742492,10802.944024507315,-0.02124585161638748
2026-01-09,10573.426278742492,10802.944024507315,-0.02124585161638748
